datetime,home_team_name,away_team_name,match_status,attendance,referee,venue,pitcher1,pitcher2,home_full_time_result,away_full_time_result,home_team_inning1_result,away_team_inning1_result,home_team_inning2_result,away_team_inning2_result,home_team_inning3_result,away_team_inning3_result,home_team_inning4_result,away_team_inning4_result,home_team_inning5_result,away_team_inning5_result,home_team_inning6_result,away_team_inning6_result,home_team_inning7_result,away_team_inning7_result,home_team_inning8_result,away_team_inning8_result,home_team_inning9_result,away_team_inning9_result,home_team_extra_inning_result,away_team_extra_inning_result,ft_home_team_hits,ft_away_team_hits,ft_home_team_errors,ft_away_team_errors,ft_home_team_2b_double,ft_away_team_2b_double,ft_home_team_3b_triple,ft_away_team_3b_triple,ft_home_team_home_runs,ft_away_team_home_runs,ft_home_team_runs_batted_in,ft_away_team_runs_batted_in,ft_home_team_left_on_base,ft_away_team_left_on_base,ft_home_team_base_on_balls,ft_away_team_base_on_balls,ft_home_team_strikeouts,ft_away_team_strikeouts,ft_home_team_stolen_bases,ft_away_team_stolen_bases,ft_home_team_at_bat,ft_away_team_at_bat,ft_home_team_batting_average,ft_away_team_batting_average,1st_inning_home_team_hits,1st_inning_away_team_hits,1st_inning_home_team_errors,1st_inning_away_team_errors,1st_inning_home_team_2b_double,1st_inning_away_team_2b_double,1st_inning_home_team_3b_triple,1st_inning_away_team_3b_triple,1st_inning_home_team_home_runs,1st_inning_away_team_home_runs,1st_inning_home_team_runs_batted_in,1st_inning_away_team_runs_batted_in,1st_inning_home_team_left_on_base,1st_inning_away_team_left_on_base,1st_inning_home_team_base_on_balls,1st_inning_away_team_base_on_balls,1st_inning_home_team_strikeouts,1st_inning_away_team_strikeouts,1st_inning_home_team_stolen_bases,1st_inning_away_team_stolen_bases,1st_inning_home_team_at_bat,1st_inning_away_team_at_bat,1st_inning_home_team_batting_average,1st_inning_away_team_batting_average,2nd_inning_home_team_hits,2nd_inning_away_team_hits,2nd_inning_home_team_errors,2nd_inning_away_team_errors,2nd_inning_home_team_2b_double,2nd_inning_away_team_2b_double,2nd_inning_home_team_3b_triple,2nd_inning_away_team_3b_triple,2nd_inning_home_team_home_runs,2nd_inning_away_team_home_runs,2nd_inning_home_team_runs_batted_in,2nd_inning_away_team_runs_batted_in,2nd_inning_home_team_left_on_base,2nd_inning_away_team_left_on_base,2nd_inning_home_team_base_on_balls,2nd_inning_away_team_base_on_balls,2nd_inning_home_team_strikeouts,2nd_inning_away_team_strikeouts,2nd_inning_home_team_stolen_bases,2nd_inning_away_team_stolen_bases,2nd_inning_home_team_at_bat,2nd_inning_away_team_at_bat,2nd_inning_home_team_batting_average,2nd_inning_away_team_batting_average,3rd_inning_home_team_hits,3rd_inning_away_team_hits,3rd_inning_home_team_errors,3rd_inning_away_team_errors,3rd_inning_home_team_2b_double,3rd_inning_away_team_2b_double,3rd_inning_home_team_3b_triple,3rd_inning_away_team_3b_triple,3rd_inning_home_team_home_runs,3rd_inning_away_team_home_runs,3rd_inning_home_team_runs_batted_in,3rd_inning_away_team_runs_batted_in,3rd_inning_home_team_left_on_base,3rd_inning_away_team_left_on_base,3rd_inning_home_team_base_on_balls,3rd_inning_away_team_base_on_balls,3rd_inning_home_team_strikeouts,3rd_inning_away_team_strikeouts,3rd_inning_home_team_stolen_bases,3rd_inning_away_team_stolen_bases,3rd_inning_home_team_at_bat,3rd_inning_away_team_at_bat,3rd_inning_home_team_batting_average,3rd_inning_away_team_batting_average,4th_inning_home_team_hits,4th_inning_away_team_hits,4th_inning_home_team_errors,4th_inning_away_team_errors,4th_inning_home_team_2b_double,4th_inning_away_team_2b_double,4th_inning_home_team_3b_triple,4th_inning_away_team_3b_triple,4th_inning_home_team_home_runs,4th_inning_away_team_home_runs,4th_inning_home_team_runs_batted_in,4th_inning_away_team_runs_batted_in,4th_inning_home_team_left_on_base,4th_inning_away_team_left_on_base,4th_inning_home_team_base_on_balls,4th_inning_away_team_base_on_balls,4th_inning_home_team_strikeouts,4th_inning_away_team_strikeouts,4th_inning_home_team_stolen_bases,4th_inning_away_team_stolen_bases,4th_inning_home_team_at_bat,4th_inning_away_team_at_bat,4th_inning_home_team_batting_average,4th_inning_away_team_batting_average,5th_inning_home_team_hits,5th_inning_away_team_hits,5th_inning_home_team_errors,5th_inning_away_team_errors,5th_inning_home_team_2b_double,5th_inning_away_team_2b_double,5th_inning_home_team_3b_triple,5th_inning_away_team_3b_triple,5th_inning_home_team_home_runs,5th_inning_away_team_home_runs,5th_inning_home_team_runs_batted_in,5th_inning_away_team_runs_batted_in,5th_inning_home_team_left_on_base,5th_inning_away_team_left_on_base,5th_inning_home_team_base_on_balls,5th_inning_away_team_base_on_balls,5th_inning_home_team_strikeouts,5th_inning_away_team_strikeouts,5th_inning_home_team_stolen_bases,5th_inning_away_team_stolen_bases,5th_inning_home_team_at_bat,5th_inning_away_team_at_bat,5th_inning_home_team_batting_average,5th_inning_away_team_batting_average,6th_inning_home_team_hits,6th_inning_away_team_hits,6th_inning_home_team_errors,6th_inning_away_team_errors,6th_inning_home_team_2b_double,6th_inning_away_team_2b_double,6th_inning_home_team_3b_triple,6th_inning_away_team_3b_triple,6th_inning_home_team_home_runs,6th_inning_away_team_home_runs,6th_inning_home_team_runs_batted_in,6th_inning_away_team_runs_batted_in,6th_inning_home_team_left_on_base,6th_inning_away_team_left_on_base,6th_inning_home_team_base_on_balls,6th_inning_away_team_base_on_balls,6th_inning_home_team_strikeouts,6th_inning_away_team_strikeouts,6th_inning_home_team_stolen_bases,6th_inning_away_team_stolen_bases,6th_inning_home_team_at_bat,6th_inning_away_team_at_bat,6th_inning_home_team_batting_average,6th_inning_away_team_batting_average,7th_inning_home_team_hits,7th_inning_away_team_hits,7th_inning_home_team_errors,7th_inning_away_team_errors,7th_inning_home_team_2b_double,7th_inning_away_team_2b_double,7th_inning_home_team_3b_triple,7th_inning_away_team_3b_triple,7th_inning_home_team_home_runs,7th_inning_away_team_home_runs,7th_inning_home_team_runs_batted_in,7th_inning_away_team_runs_batted_in,7th_inning_home_team_left_on_base,7th_inning_away_team_left_on_base,7th_inning_home_team_base_on_balls,7th_inning_away_team_base_on_balls,7th_inning_home_team_strikeouts,7th_inning_away_team_strikeouts,7th_inning_home_team_stolen_bases,7th_inning_away_team_stolen_bases,7th_inning_home_team_at_bat,7th_inning_away_team_at_bat,7th_inning_home_team_batting_average,7th_inning_away_team_batting_average,8th_inning_home_team_hits,8th_inning_away_team_hits,8th_inning_home_team_errors,8th_inning_away_team_errors,8th_inning_home_team_2b_double,8th_inning_away_team_2b_double,8th_inning_home_team_3b_triple,8th_inning_away_team_3b_triple,8th_inning_home_team_home_runs,8th_inning_away_team_home_runs,8th_inning_home_team_runs_batted_in,8th_inning_away_team_runs_batted_in,8th_inning_home_team_left_on_base,8th_inning_away_team_left_on_base,8th_inning_home_team_base_on_balls,8th_inning_away_team_base_on_balls,8th_inning_home_team_strikeouts,8th_inning_away_team_strikeouts,8th_inning_home_team_stolen_bases,8th_inning_away_team_stolen_bases,8th_inning_home_team_at_bat,8th_inning_away_team_at_bat,8th_inning_home_team_batting_average,8th_inning_away_team_batting_average,9th_inning_home_team_hits,9th_inning_away_team_hits,9th_inning_home_team_errors,9th_inning_away_team_errors,9th_inning_home_team_2b_double,9th_inning_away_team_2b_double,9th_inning_home_team_3b_triple,9th_inning_away_team_3b_triple,9th_inning_home_team_home_runs,9th_inning_away_team_home_runs,9th_inning_home_team_runs_batted_in,9th_inning_away_team_runs_batted_in,9th_inning_home_team_left_on_base,9th_inning_away_team_left_on_base,9th_inning_home_team_base_on_balls,9th_inning_away_team_base_on_balls,9th_inning_home_team_strikeouts,9th_inning_away_team_strikeouts,9th_inning_home_team_stolen_bases,9th_inning_away_team_stolen_bases,9th_inning_home_team_at_bat,9th_inning_away_team_at_bat,9th_inning_home_team_batting_average,9th_inning_away_team_batting_average,extra_inning_home_team_hits,extra_inning_away_team_hits,extra_inning_home_team_errors,extra_inning_away_team_errors,extra_inning_home_team_2b_double,extra_inning_away_team_2b_double,extra_inning_home_team_3b_triple,extra_inning_away_team_3b_triple,extra_inning_home_team_home_runs,extra_inning_away_team_home_runs,extra_inning_home_team_runs_batted_in,extra_inning_away_team_runs_batted_in,extra_inning_home_team_left_on_base,extra_inning_away_team_left_on_base,extra_inning_home_team_base_on_balls,extra_inning_away_team_base_on_balls,extra_inning_home_team_strikeouts,extra_inning_away_team_strikeouts,extra_inning_home_team_stolen_bases,extra_inning_away_team_stolen_bases,extra_inning_home_team_at_bat,extra_inning_away_team_at_bat,extra_inning_home_team_batting_average,extra_inning_away_team_batting_average
"2018-06-16 22:00:00","Chiba Lotte Marines","Yomiuri Giants",Finished,29266,,"ZOZO Marine Stadium (Chiba)","Minami M. [CHI] (W, 2-2)"," Caminero A. [YOM] (L, 1-1)",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,9,9,0,0,0,0,0,0,0,0,2,1,0,0,3,3,7,3,0,0,32,32,0.281,0.281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,3,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-06-13 02:15:00","Chiba Lotte Marines","Yokohama BayStars",Finished,22601,,"ZOZO Marine Stadium (Chiba)","Ariyoshi Y. [CHI] (W, 6-5)"," Barrios E. [YOK] (L, 2-5)",6,1,1,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,1,6,1,0,0,2,1,2,5,2,0,34,31,0.324,0.194,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-06-09 02:00:00","Yomiuri Giants","Seibu Lions",Finished,44966,,"Tokyo Dome (Tokyo)","Tahara S. [YOM] (W, 2-0)"," Tawata S. [SEI] (L, 16-5)",8,5,1,0,0,0,1,0,0,1,0,0,0,2,3,0,3,1,0,1,0,0,8,8,0,1,0,0,0,0,2,3,8,5,0,0,4,9,7,6,1,0,32,32,0.25,0.25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2,1,0,0,0,3,2,0,0,3,2,0,1,0,0,0,0,1,1,3,1,0,0,1,1,0,1,0,0,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-08 22:00:00","Chunichi Dragons","Hiroshima Carp",Finished,36338,,"Nagoya Dome (Nagoya)","Sobue D. [CHU] (W, 2-2)"," Jackson J. [HIR] (L, 3-2)",4,3,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,0,2,4,3,0,0,6,6,8,3,2,0,31,35,0.29,0.257,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3,5,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-08-25 02:00:00","Hiroshima Carp","Chunichi Dragons",Finished,31412,,"MAZDA Zoom-Zoom Stadium (Hiroshima)","Osera D. [HIR] (W, 15-7)"," Ono Y. [CHU] (L, 0-3)",6,2,3,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9,9,1,0,0,0,0,0,3,2,6,2,0,0,2,1,10,10,1,0,32,35,0.281,0.257,2,1,0,0,0,0,0,0,0,1,3,1,0,0,1,0,2,2,0,0,5,4,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,4,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,0,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-07-07 00:00:00","Rakuten Gold. Eagles","Seibu Lions",Finished,26706,,"Rakuten Seimei Park Miyagi (Sendai)","Sung Chia-Hao [RAK] (L, 5-3)"," Tawata S. [SEI] (W, 16-5)",2,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,5,8,0,0,0,0,0,0,0,3,2,3,0,0,2,4,10,12,0,0,28,33,0.179,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,3,3,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-07-07 22:00:00","Chiba Lotte Marines","Nippon Ham Fighters",Finished,28112,,"ZOZO Marine Stadium (Chiba)","Sakai T. [CHI] (L, 2-6)"," Kato T. [NIP] (W, 5-8)",3,6,0,0,0,2,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,10,11,0,1,0,0,0,0,0,0,3,5,0,0,2,6,6,8,2,1,34,36,0.294,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,3,1,0,1,5,0,1,0,0,0,0,0,0,1,3,0,0,2,1,2,0,1,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-25 02:00:00","Chunichi Dragons","Yakult Swallows",Finished,23897,,"Nagoya Dome (Nagoya)","Suzuki H. [CHU] (L, 4-6)"," Umeno Y. [YAK] (W, 3-2)",4,7,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,10,11,0,1,0,0,0,0,2,1,4,7,0,0,3,5,9,3,0,1,38,40,0.263,0.275,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,4,4,0,0
"2018-04-11 02:00:00","Fukuoka S. Hawks","Nippon Ham Fighters",Finished,32255,,"PayPay Dome (Fukuoka)","Vanden Hurk R. [FUK] (W, 10-7)"," Takanashi H. [NIP] (L, 5-7)",8,5,4,0,2,0,0,1,0,1,2,0,0,0,0,1,0,2,0,0,0,0,9,6,0,0,0,0,0,0,3,2,8,5,0,0,8,6,2,11,0,4,33,33,0.273,0.182,4,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,7,4,1,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,1,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-07-10 02:00:00","Yokohama BayStars","Chunichi Dragons",Finished,27820,,"Yokohama Stadium (Yokohama)","Wieland J. [YOK] (L, 4-9)"," Yamai D. [CHU] (W, 3-6)",8,13,1,2,0,0,0,0,3,2,0,2,4,5,0,2,0,0,0,0,0,0,13,14,1,0,0,0,0,0,2,4,7,13,0,0,2,6,4,12,1,0,40,40,0.325,0.35,2,2,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,1,1,0,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,2,1,0,0,0,0,0,2,0,3,2,0,0,0,0,0,2,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,4,3,0,0,5,4,0,0,0,0,0,0,0,1,3,5,0,0,0,3,1,2,0,0,8,7,1,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-08-03 02:00:00","Seibu Lions","Nippon Ham Fighters",Finished,21904,,"MetLife Dome (Tokorozawa)","Hirai K. [SEI] (W, 3-1)"," Miyanishi N. [NIP] (L, 4-3)",4,3,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,10,8,0,1,0,0,0,0,0,1,3,3,0,0,2,3,8,7,0,2,33,30,0.303,0.267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,4,0,0,1,4,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,1,0,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-10-04 02:15:00","Chiba Lotte Marines","Seibu Lions",Finished,17125,,"ZOZO Marine Stadium (Chiba)","Ariyoshi Y. [CHI] (L, 6-5)"," Ito S. [SEI] (W, 3-0)",3,6,0,1,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,8,10,1,1,0,0,0,0,0,1,3,6,0,0,6,4,6,5,1,0,35,35,0.229,0.286,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,3,5,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,5,0,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-06 22:00:00","Yakult Swallows","Yomiuri Giants",Finished,29556,,"Meiji Jingu Stadium (Tokyo)","Kazahari R. [YAK] (W, 2-4)"," Tanioka T. [YOM] (L, 2-1)",15,8,4,0,0,1,2,6,2,0,2,0,4,0,0,0,1,0,0,1,0,0,16,16,0,0,0,0,0,0,2,1,13,8,0,0,8,6,2,3,1,0,33,41,0.485,0.39,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,6,4,0,0,2,8,0,0,0,0,0,0,1,1,2,6,0,0,0,2,1,0,0,0,5,9,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,3,4,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,5,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-07-27 02:00:00","Hiroshima Carp","Yokohama BayStars",Finished,31364,,"MAZDA Zoom-Zoom Stadium (Hiroshima)","Nomura Y. [HIR] (W, 7-6)"," Wieland J. [YOK] (L, 4-9)",10,1,1,0,0,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,10,7,1,2,0,0,0,0,2,0,10,1,0,0,10,3,6,3,4,0,32,35,0.313,0.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,4,0,0,4,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,2,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,1,2,1,0,0,0,0,0,1,0,5,1,0,0,5,1,1,0,1,0,4,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
